Sheet Name,Segment,Index,total_beat_count,Sel_Min,diff,diff_n,mean,mean_n,temp,temp_raw_diff,temp_n,temp_diff,rise_low,rise_low_n,rise_low_diff,rise_low_n_inv,rise_low_n_inv_center,HR_n_center,HR_n_center_lim,diff_n_center,diff_anker,rl_inv_corr,inv_corr,datetime,time_gap_seconds,CGM,CGM_n,SMBG,SMBG_n,HR,HR_n,r20,r40,r60,r80,r100
Green_YC310_Pro_17D4_260923_140007.csv,1,1,31,18,17377.6,0.0295103,4.79596e+06,0.359192,32.17,0,0.361667,0,0.0646667,0.540632,0,0.459368,0.459368,0.351025,0.351025,0.0295103,0.208216,0.222898,0.204504,2026-09-23 14:02:17,0,0,0,0,0,68.082,0.351025,0,0.0333333,0.733333,0.2,0.0333333
Green_YC310_Pro_17D4_260923_140250.csv,1,2,32,16,21548.1,0.0461923,5.2403e+06,0.44806,32.24,0.07,0.373333,0.0116663,0.0612903,0.482419,-0.00337638,0.517581,0.472917,0.360733,0.360733,0.0636804,0.204679,0.223998,0.209141,2026-09-23 14:04:56,0,0,0,0,0,68.0369,0.350461,0,0.193548,0.580645,0.193548,0.0322581
Green_YC310_Pro_17D4_260923_140537.csv,1,3,34,6,34462.6,0.0978506,5.25754e+06,0.451508,32.3,0.06,0.383333,0.0100003,0.0682759,0.60286,0.00698556,0.39714,0.39714,0.390985,0.390985,0.0978506,0.200616,0.166615,0.155821,2026-09-23 14:07:47,0,0,0,0,0,71.2788,0.390985,0,0.103448,0.551724,0.172414,0.172414
